ablation,setting_tasks,setting_processors,seed,split,HEFT,CPOP,RKHS_BO,template_features,theta,llm_response
fixed_features_bo,50,8,43,test,214.0,214.0,214.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,44,test,151.0,145.0,151.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,45,test,213.0,215.0,213.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,46,test,164.0,171.0,164.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,47,test,235.0,235.0,235.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,48,test,140.0,164.0,138.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,49,test,217.0,220.0,217.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,40,test,793.0,997.0,779.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,41,test,797.0,984.0,770.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,42,test,827.0,1071.0,829.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,43,test,803.0,1074.0,833.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,44,test,836.0,1100.0,778.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,45,test,819.0,979.0,819.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,46,test,809.0,954.0,779.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,47,test,799.0,1049.0,785.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,48,test,808.0,1038.0,804.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,2,49,test,794.0,1067.0,812.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.587939463582563, 'rank_d': -1.3941061054793047, 'fork': -1.4026305219397601, 'comm_weight': -0.0038538008479243047}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,40,test,460.0,551.0,458.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,41,test,407.0,520.0,413.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,42,test,464.0,609.0,464.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,43,test,454.0,590.0,452.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,44,test,468.0,621.0,461.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,45,test,456.0,592.0,463.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,46,test,478.0,600.0,473.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,47,test,496.0,579.0,496.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,48,test,439.0,528.0,419.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,4,49,test,461.0,560.0,457.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.436869490406652, 'rank_d': -1.618711300549129, 'fork': -1.500275244046771, 'comm_weight': -0.11910023489218843}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,40,test,337.0,344.0,337.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,41,test,322.0,346.0,325.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,42,test,405.0,406.0,405.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,43,test,366.0,385.0,366.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,44,test,385.0,407.0,389.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,45,test,376.0,378.0,376.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,46,test,386.0,412.0,386.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,47,test,404.0,414.0,404.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,48,test,375.0,383.0,375.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,100,8,49,test,357.0,394.0,363.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.1167570517993233, 'rank_d': -0.16459373056407334, 'fork': -0.35051163316898437, 'comm_weight': 0.2811141997667888}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,40,test,165.0,202.0,212.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,41,test,125.0,155.0,164.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,42,test,168.0,183.0,183.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,43,test,161.0,198.0,185.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,44,test,198.0,240.0,240.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,45,test,174.0,183.0,187.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,46,test,155.0,167.0,176.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,47,test,151.0,163.0,174.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,48,test,169.0,204.0,195.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,2,49,test,139.0,156.0,156.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,40,test,90.0,111.0,120.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,41,test,90.0,104.0,104.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,42,test,103.0,103.0,103.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,43,test,79.0,106.0,106.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,44,test,142.0,157.0,150.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,45,test,102.0,102.0,102.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,46,test,98.0,106.0,106.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,47,test,91.0,91.0,99.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,48,test,100.0,109.0,109.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,4,49,test,94.0,113.0,89.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,40,test,77.0,77.0,75.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,41,test,66.0,63.0,63.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,42,test,68.0,70.0,69.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,43,test,59.0,69.0,65.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,44,test,95.0,95.0,96.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,45,test,80.0,80.0,80.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,46,test,92.0,92.0,92.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,47,test,80.0,80.0,80.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,48,test,73.0,79.0,79.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,20,8,49,test,104.0,104.0,104.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,40,test,399.0,528.0,512.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,41,test,406.0,480.0,498.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,42,test,402.0,500.0,503.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,43,test,432.0,476.0,479.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,44,test,384.0,472.0,467.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,45,test,393.0,481.0,494.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,46,test,405.0,529.0,491.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,47,test,424.0,525.0,510.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,48,test,368.0,424.0,453.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,2,49,test,398.0,468.0,484.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,40,test,199.0,228.0,244.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,41,test,233.0,298.0,264.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,42,test,227.0,265.0,283.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,43,test,287.0,310.0,306.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,44,test,201.0,274.0,279.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,45,test,266.0,299.0,310.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,46,test,220.0,292.0,298.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,47,test,254.0,272.0,283.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,48,test,199.0,242.0,254.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,4,49,test,235.0,272.0,275.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,40,test,150.0,151.0,151.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,41,test,199.0,213.0,199.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,42,test,160.0,172.0,172.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,43,test,214.0,214.0,222.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,44,test,151.0,145.0,156.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,45,test,213.0,215.0,215.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,46,test,164.0,171.0,167.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,47,test,235.0,235.0,235.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,48,test,140.0,164.0,141.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,50,8,49,test,217.0,220.0,220.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,40,test,793.0,997.0,1007.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,41,test,797.0,984.0,1011.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,42,test,827.0,1071.0,980.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,43,test,803.0,1074.0,960.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,44,test,836.0,1100.0,1058.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,45,test,819.0,979.0,973.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,46,test,809.0,954.0,910.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,47,test,799.0,1049.0,965.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
fixed_features_no_bo,100,2,48,test,808.0,1038.0,1010.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.0, 'rank_d': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Ablation fixed_features_no_bo: fixed handcrafted features used.
