ablation,graph_family,graph_params,setting_tasks,setting_processors,seed,split,HEFT,CPOP,RKHS_BO,template_features,theta,llm_response
full_rkhs,random,{'edge_prob': 0.2},100,8,42,test,405.0,406.0,405.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,43,test,366.0,385.0,366.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,44,test,385.0,407.0,397.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,45,test,376.0,378.0,376.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,46,test,386.0,412.0,386.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,47,test,404.0,414.0,404.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,48,test,375.0,383.0,375.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,random,{'edge_prob': 0.2},100,8,49,test,357.0,394.0,363.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.3603511498812133, 'depth': 1.4823768352975557, 'in_degree': -0.5055801263296628, 'fork': -2.8373720270681533, 'comm_weight': 0.24146123572790334}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,40,test,148.0,224.0,177.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,41,test,151.0,168.0,141.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,42,test,156.0,171.0,145.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,43,test,157.0,178.0,160.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,44,test,168.0,202.0,165.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,45,test,140.0,173.0,139.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,46,test,154.0,155.0,161.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,47,test,161.0,182.0,167.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,48,test,189.0,202.0,166.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,2,49,test,178.0,195.0,164.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.5803734389362603, 'depth': -1.2998598296410626, 'in_degree': -1.7125515267148912, 'fork': 2.403655207886806, 'comm_weight': -0.7055431552161003}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,40,test,82.0,95.0,82.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,41,test,76.0,91.0,76.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,42,test,99.0,99.0,99.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,43,test,75.0,105.0,73.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,44,test,119.0,131.0,119.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,45,test,122.0,122.0,122.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,46,test,107.0,106.0,101.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,47,test,97.0,118.0,97.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,48,test,103.0,105.0,103.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,4,49,test,124.0,136.0,124.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.5470978318743338, 'depth': -1.3366680259972241, 'in_degree': -1.1846443415200059, 'fork': -0.74000453700796, 'comm_weight': -0.026459682315613325}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,40,test,65.0,63.0,65.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,41,test,62.0,62.0,62.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,42,test,82.0,82.0,82.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,43,test,58.0,62.0,60.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,44,test,101.0,101.0,101.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,45,test,90.0,90.0,90.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,46,test,86.0,88.0,86.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,47,test,59.0,65.0,59.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,48,test,86.0,86.0,86.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},20,8,49,test,108.0,108.0,108.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.866454780432476, 'depth': 2.655611452534204, 'in_degree': -1.7035558627982386, 'fork': -2.0564178539249305, 'comm_weight': 0.43912213444117953}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,40,test,424.0,481.0,414.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,41,test,364.0,408.0,380.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,42,test,390.0,469.0,367.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,43,test,413.0,499.0,402.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,44,test,430.0,476.0,402.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,45,test,397.0,530.0,396.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,46,test,383.0,529.0,380.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,47,test,442.0,505.0,438.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,48,test,388.0,467.0,396.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,2,49,test,429.0,531.0,399.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.9009892175439649, 'depth': -1.0689629341266724, 'in_degree': -0.6615332889022051, 'fork': -2.3557466940961045, 'comm_weight': 0.16207635831037723}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,40,test,196.0,280.0,196.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,41,test,223.0,264.0,223.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,42,test,195.0,230.0,201.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,43,test,238.0,282.0,238.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,44,test,202.0,247.0,197.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,45,test,284.0,340.0,284.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,46,test,195.0,265.0,195.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,47,test,298.0,298.0,298.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,48,test,181.0,244.0,182.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,4,49,test,259.0,308.0,259.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 2.5722609512138632, 'depth': -0.6427529629542346, 'in_degree': 1.1081198947350983, 'fork': -1.728333464191061, 'comm_weight': 0.06001136472362167}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,40,test,172.0,172.0,174.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,41,test,162.0,182.0,166.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,42,test,139.0,144.0,137.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,43,test,215.0,220.0,215.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,44,test,159.0,160.0,159.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,45,test,238.0,238.0,238.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,46,test,174.0,174.0,174.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
full_rkhs,erdos_renyi,{'p': 0.2},50,8,47,test,223.0,218.0,228.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 0.34583113551195915, 'depth': -0.06311152434256667, 'in_degree': -0.8175288165653494, 'fork': 2.0944030395980726, 'comm_weight': 0.0796168152992093}","rank_u,depth,in_degree,fork,comm_weight"
